x,y,Section Label ,Label Value
57,114,void dire,17
57,113,void dire,17
57,112,void dire,17
57,111,void dire,17
57,110,toplane dire,15
57,109,toplane dire,15
57,108,toplane dire,15
57,107,toplane dire,15
57,106,toplane dire,15
57,105,toplane dire,15
57,104,toplane dire,15
57,103,void dire,17
57,102,void dire,17
57,101,jungle dire,5
57,100,jungle dire,5
57,99,jungle dire,5
57,98,jungle dire,5
57,97,jungle dire,5
57,96,jungle dire,5
57,95,jungle dire,5
57,94,jungle dire,5
57,93,jungle dire,5
57,92,jungle dire,5
57,91,jungle dire,5
57,90,jungle dire,5
57,89,void dire,17
57,88,void dire,17
57,87,void dire,17
57,86,void dire,17
57,85,void dire,17
57,84,void dire,17
57,83,jungle dire,5
57,82,jungle dire,5
57,81,jungle dire,5
57,80,void dire,17
57,79,void dire,17
57,78,void dire,17
57,77,void dire,17
57,76,void dire,17
57,75,void dire,17
57,74,void dire,17
57,73,void dire,17
57,72,void dire,17
57,71,jungle dire,5
57,70,jungle dire,5
57,69,jungle dire,5
57,68,jungle dire,5
57,67,void dire,17
57,66,void dire,17
57,65,void dire,17
57,64,river,12
57,63,river,12
57,62,river,12
57,61,midlane radiant,10
57,60,midlane radiant,10
57,59,midlane radiant,10
57,58,midlane radiant,10
57,57,midlane radiant,10
57,56,midlane radiant,10
57,55,midlane radiant,10
57,54,midlane radiant,10
57,53,midlane radiant,10
57,52,midlane radiant,10
57,51,midlane radiant,10
57,50,midlane radiant,10
57,49,midlane radiant,10
57,48,jungle radiant,6
57,47,jungle radiant,6
57,46,jungle radiant,6
57,45,jungle radiant,6
57,44,jungle radiant,6
57,43,jungle radiant,6
57,42,jungle radiant,6
57,41,jungle radiant,6
57,40,void radiant,18
57,39,void radiant,18
57,38,jungle radiant,6
57,37,jungle radiant,6
57,36,jungle radiant,6
57,35,void radiant,18
57,34,void radiant,18
57,33,jungle radiant,6
57,32,jungle radiant,6
57,31,void radiant,18
57,30,void radiant,18
57,29,void radiant,18
57,28,jungle radiant,6
57,27,jungle radiant,6
57,26,void radiant,18
57,25,void radiant,18
57,24,void radiant,18
57,23,void radiant,18
57,22,void radiant,18
57,21,void radiant,18
57,20,jungle radiant,6
57,19,jungle radiant,6
57,18,jungle radiant,6
57,17,jungle radiant,6
57,16,jungle radiant,6
57,15,void radiant,18
57,14,void radiant,18
57,13,void radiant,18
57,12,bottomlane radiant,4
57,11,bottomlane radiant,4
57,10,bottomlane radiant,4
57,9,bottomlane radiant,4
57,8,bottomlane radiant,4
57,7,void radiant,18
57,6,void radiant,18
57,5,void radiant,18
57,4,void radiant,18
57,3,void radiant,18
57,2,void radiant,18
57,1,void radiant,18
57,0,void radiant,18
58,123,void dire,17
58,122,void dire,17
58,121,void dire,17
58,120,void dire,17
58,119,void dire,17
58,118,void dire,17
58,117,void dire,17
58,116,void dire,17
58,115,void dire,17
58,114,void dire,17
58,113,void dire,17
58,112,void dire,17
58,111,void dire,17
58,110,toplane dire,15
58,109,toplane dire,15
58,108,toplane dire,15
58,107,toplane dire,15
58,106,toplane dire,15
58,105,toplane dire,15
58,104,toplane dire,15
58,103,toplane dire,15
58,102,toplane dire,15
58,101,jungle dire,5
58,100,jungle dire,5
58,99,jungle dire,5
58,98,jungle dire,5
58,97,jungle dire,5
58,96,jungle dire,5
58,95,jungle dire,5
58,94,jungle dire,5
58,93,jungle dire,5
58,92,jungle dire,5
58,91,jungle dire,5
58,90,jungle dire,5
58,89,void dire,17
58,88,void dire,17
58,87,void dire,17
58,86,void dire,17
58,85,void dire,17
58,84,void dire,17
58,83,jungle dire,5
58,82,jungle dire,5
58,81,jungle dire,5
58,80,void dire,17
58,79,void dire,17
58,78,void dire,17
58,77,void dire,17
58,76,void dire,17
58,75,void dire,17
58,74,void dire,17
58,73,void dire,17
58,72,void dire,17
58,71,jungle dire,5
58,70,jungle dire,5
58,69,jungle dire,5
58,68,jungle dire,5
58,67,jungle dire,5
58,66,void dire,17
58,65,void dire,17
58,64,void dire,17
58,63,river,12
58,62,midlane dire,9
58,61,midlane radiant,10
58,60,midlane radiant,10
58,59,midlane radiant,10
58,58,midlane radiant,10
58,57,midlane radiant,10
58,56,midlane radiant,10
58,55,midlane radiant,10
58,54,midlane radiant,10
58,53,midlane radiant,10
58,52,midlane radiant,10
58,51,midlane radiant,10
58,50,void radiant,18
58,49,void radiant,18
58,48,jungle radiant,6
58,47,void radiant,18
58,46,jungle radiant,6
58,45,jungle radiant,6
58,44,jungle radiant,6
58,43,jungle radiant,6
58,42,jungle radiant,6
58,41,jungle radiant,6
58,40,void radiant,18
58,39,void radiant,18
58,38,jungle radiant,6
58,37,jungle radiant,6
58,36,void radiant,18
58,35,void radiant,18
58,34,jungle radiant,6
58,33,jungle radiant,6
58,32,void radiant,18
58,31,void radiant,18
58,30,void radiant,18
58,29,void radiant,18
58,28,void radiant,18
58,27,void radiant,18
58,26,void radiant,18
58,25,void radiant,18
58,24,void radiant,18
58,23,jungle radiant,6
58,22,jungle radiant,6
58,21,jungle radiant,6
58,20,jungle radiant,6
58,19,jungle radiant,6
58,18,jungle radiant,6
58,17,void radiant,18
58,16,void radiant,18
58,15,void radiant,18
58,14,jungle radiant,6
58,13,jungle radiant,6
58,12,bottomlane radiant,4
58,11,bottomlane radiant,4
58,10,bottomlane radiant,4
58,9,bottomlane radiant,4
58,8,bottomlane radiant,4
58,7,void radiant,18
58,6,void radiant,18
58,5,void radiant,18
58,4,void radiant,18
58,3,void radiant,18
58,2,void radiant,18
58,1,void radiant,18
58,0,void radiant,18
59,123,void dire,17
59,122,void dire,17
59,121,void dire,17
59,120,void dire,17
59,119,void dire,17
59,118,void dire,17
59,117,void dire,17
59,116,void dire,17
59,115,void dire,17
59,114,void dire,17
59,113,void dire,17
59,112,void dire,17
59,111,toplane dire,15
59,110,toplane dire,15
59,109,toplane dire,15
59,108,toplane dire,15
59,107,toplane dire,15
59,106,toplane dire,15
59,105,toplane dire,15
59,104,toplane dire,15
59,103,toplane dire,15
59,102,toplane dire,15
59,101,jungle dire,5
59,100,jungle dire,5
59,99,jungle dire,5
59,98,jungle dire,5
59,97,jungle dire,5
59,96,jungle dire,5
59,95,jungle dire,5
59,94,jungle dire,5
59,93,jungle dire,5
59,92,jungle dire,5
59,91,jungle dire,5
59,90,jungle dire,5
59,89,jungle dire,5
59,88,jungle dire,5
59,87,void dire,17
59,86,void dire,17
59,85,void dire,17
59,84,void dire,17
59,83,jungle dire,5
59,82,jungle dire,5
59,81,jungle dire,5
59,80,jungle dire,5
59,79,jungle dire,5
59,78,jungle dire,5
59,77,void dire,17
59,76,void dire,17
59,75,void dire,17
59,74,void dire,17
59,73,void dire,17
59,72,void dire,17
59,71,jungle dire,5
59,70,jungle dire,5
59,69,jungle dire,5
59,68,jungle dire,5
59,67,jungle dire,5
59,66,jungle dire,5
59,65,void dire,17
59,64,void dire,17
59,63,void dire,17
59,62,midlane dire,9
59,61,midlane dire,9
59,60,midlane radiant,10
59,59,midlane radiant,10
59,58,midlane radiant,10
59,57,midlane radiant,10
59,56,midlane radiant,10
59,55,midlane radiant,10
59,54,void radiant,18
59,53,void radiant,18
59,52,void radiant,18
59,51,jungle radiant,6
59,50,void radiant,18
59,49,jungle radiant,6
59,48,jungle radiant,6
59,47,jungle radiant,6
59,46,jungle radiant,6
59,45,jungle radiant,6
59,44,jungle radiant,6
59,43,jungle radiant,6
59,42,jungle radiant,6
59,41,jungle radiant,6
59,40,jungle radiant,6
59,39,jungle radiant,6
59,38,jungle radiant,6
59,37,jungle radiant,6
59,36,void radiant,18
59,35,jungle radiant,6
59,34,jungle radiant,6
59,33,void radiant,18
59,32,void radiant,18
59,31,void radiant,18
59,30,void radiant,18
59,29,void radiant,18
59,28,void radiant,18
59,27,jungle radiant,6
59,26,void radiant,18
59,25,void radiant,18
59,24,jungle radiant,6
59,23,jungle radiant,6
59,22,jungle radiant,6
59,21,jungle radiant,6
59,20,jungle radiant,6
59,19,jungle radiant,6
59,18,void radiant,18
59,17,void radiant,18
59,16,void radiant,18
59,15,void radiant,18
59,14,jungle radiant,6
59,13,jungle radiant,6
59,12,bottomlane radiant,4
59,11,bottomlane radiant,4
59,10,bottomlane radiant,4
59,9,bottomlane radiant,4
59,8,bottomlane radiant,4
59,7,void radiant,18
59,6,void radiant,18
59,5,void radiant,18
59,4,void radiant,18
59,3,void radiant,18
59,2,void radiant,18
59,1,void radiant,18
59,0,void radiant,18
60,123,void dire,17
60,122,void dire,17
60,121,void dire,17
60,120,void dire,17
60,119,void dire,17
60,118,void dire,17
60,117,void dire,17
60,116,void dire,17
60,115,void dire,17
60,114,void dire,17
60,113,void dire,17
60,112,void dire,17
60,111,void dire,17
60,110,toplane dire,15
60,109,toplane dire,15
60,108,toplane dire,15
60,107,toplane dire,15
60,106,toplane dire,15
60,105,toplane dire,15
60,104,toplane dire,15
60,103,toplane dire,15
60,102,toplane dire,15
60,101,jungle dire,5
60,100,jungle dire,5
60,99,jungle dire,5
60,98,jungle dire,5
60,97,jungle dire,5
60,96,jungle dire,5
60,95,jungle dire,5
60,94,jungle dire,5
60,93,jungle dire,5
60,92,jungle dire,5
60,91,jungle dire,5
60,90,jungle dire,5
60,89,jungle dire,5
60,88,jungle dire,5
60,87,void dire,17
60,86,void dire,17
60,85,void dire,17
60,84,void dire,17
60,83,jungle dire,5
60,82,jungle dire,5
60,81,jungle dire,5
60,80,jungle dire,5
60,79,jungle dire,5
60,78,jungle dire,5
60,77,jungle dire,5
60,76,jungle dire,5
60,75,jungle dire,5
60,74,jungle dire,5
60,73,void dire,17
60,72,void dire,17
60,71,jungle dire,5
60,70,jungle dire,5
60,69,jungle dire,5
60,68,jungle dire,5
60,67,jungle dire,5
60,66,jungle dire,5
60,65,jungle dire,5
60,64,void dire,17
60,63,midlane dire,9
60,62,midlane dire,9
60,61,midlane dire,9
60,60,midlane dire,9
60,59,midlane radiant,10
60,58,midlane radiant,10
60,57,midlane radiant,10
60,56,midlane radiant,10
60,55,midlane radiant,10
60,54,void radiant,18
60,53,void radiant,18
60,52,void radiant,18
60,51,jungle radiant,6
60,50,jungle radiant,6
60,49,jungle radiant,6
60,48,jungle radiant,6
60,47,jungle radiant,6
60,46,jungle radiant,6
60,45,jungle radiant,6
60,44,jungle radiant,6
60,43,jungle radiant,6
60,42,jungle radiant,6
60,41,jungle radiant,6
60,40,jungle radiant,6
60,39,jungle radiant,6
60,38,jungle radiant,6
60,37,jungle radiant,6
60,36,jungle radiant,6
60,35,jungle radiant,6
60,34,void radiant,18
60,33,void radiant,18
60,32,void radiant,18
60,31,void radiant,18
60,30,void radiant,18
60,29,void radiant,18
60,28,void radiant,18
60,27,jungle radiant,6
60,26,jungle radiant,6
60,25,void radiant,18
60,24,jungle radiant,6
60,23,jungle radiant,6
60,22,jungle radiant,6
60,21,jungle radiant,6
60,20,void radiant,18
60,19,void radiant,18
60,18,void radiant,18
60,17,void radiant,18
60,16,void radiant,18
60,15,void radiant,18
60,14,jungle radiant,6
60,13,void radiant,18
60,12,bottomlane radiant,4
60,11,bottomlane radiant,4
60,10,bottomlane radiant,4
60,9,bottomlane radiant,4
60,8,bottomlane radiant,4
60,7,void radiant,18
60,6,void radiant,18
60,5,void radiant,18
60,4,void radiant,18
60,3,void radiant,18
60,2,void radiant,18
60,1,void radiant,18
60,0,void radiant,18
61,123,void dire,17
61,122,void dire,17
61,121,void dire,17
61,120,void dire,17
61,119,void dire,17
61,118,void dire,17
61,117,void dire,17
61,116,void dire,17
61,115,void dire,17
61,114,void dire,17
61,113,void dire,17
61,112,void dire,17
61,111,void dire,17
61,110,toplane dire,15
61,109,toplane dire,15
61,108,toplane dire,15
61,107,toplane dire,15
61,106,toplane dire,15
61,105,toplane dire,15
61,104,toplane dire,15
61,103,toplane dire,15
61,102,toplane dire,15
61,101,void dire,17
61,100,jungle dire,5
61,99,jungle dire,5
61,98,jungle dire,5
61,97,jungle dire,5
61,96,jungle dire,5
61,95,jungle dire,5
61,94,jungle dire,5
61,93,jungle dire,5
61,92,jungle dire,5
61,91,jungle dire,5
61,90,jungle dire,5
61,89,jungle dire,5
61,88,jungle dire,5
61,87,void dire,17
61,86,void dire,17
61,85,void dire,17
61,84,void dire,17
61,83,jungle dire,5
61,82,jungle dire,5
61,81,jungle dire,5
61,80,jungle dire,5
61,79,jungle dire,5
61,78,jungle dire,5
61,77,jungle dire,5
61,76,jungle dire,5
61,75,jungle dire,5
61,74,jungle dire,5
61,73,jungle dire,5
61,72,jungle dire,5
61,71,jungle dire,5
61,70,jungle dire,5
61,69,jungle dire,5
61,68,jungle dire,5
61,67,void dire,17
61,66,midlane dire,9
61,65,midlane dire,9
61,64,midlane dire,9
61,63,midlane dire,9
61,62,midlane dire,9
61,61,midlane dire,9
61,60,midlane dire,9
61,59,midlane dire,9
61,58,midlane radiant,10
61,57,midlane radiant,10
61,56,midlane radiant,10
61,55,void radiant,18
61,54,void radiant,18
61,53,void radiant,18
61,52,void radiant,18
61,51,jungle radiant,6
61,50,jungle radiant,6
61,49,jungle radiant,6
61,48,jungle radiant,6
61,47,jungle radiant,6
61,46,jungle radiant,6
61,45,jungle radiant,6
61,44,void radiant,18
61,43,jungle radiant,6
61,42,jungle radiant,6
61,41,jungle radiant,6
61,40,jungle radiant,6
61,39,jungle radiant,6
61,38,jungle radiant,6
61,37,jungle radiant,6
61,36,jungle radiant,6
61,35,jungle radiant,6
61,34,void radiant,18
61,33,void radiant,18
61,32,void radiant,18
61,31,void radiant,18
61,30,void radiant,18
61,29,void radiant,18
61,28,void radiant,18
61,27,jungle radiant,6
61,26,jungle radiant,6
61,25,jungle radiant,6
61,24,jungle radiant,6
61,23,jungle radiant,6
61,22,jungle radiant,6
61,21,void radiant,18
61,20,void radiant,18
61,19,void radiant,18
61,18,void radiant,18
61,17,void radiant,18
61,16,jungle radiant,6
61,15,jungle radiant,6
61,14,void radiant,18
61,13,bottomlane radiant,4
61,12,bottomlane radiant,4
61,11,bottomlane radiant,4
61,10,bottomlane radiant,4
61,9,bottomlane radiant,4
61,8,bottomlane radiant,4
61,7,void radiant,18
61,6,void radiant,18
61,5,void radiant,18
61,4,void radiant,18
61,3,void radiant,18
61,2,void radiant,18
61,1,void radiant,18
61,0,void radiant,18
62,123,void dire,17
62,122,void dire,17
62,121,void dire,17
62,120,void dire,17
62,119,void dire,17
62,118,void dire,17
62,117,void dire,17
62,116,void dire,17
62,115,void dire,17
62,114,void dire,17
62,113,void dire,17
62,112,toplane dire,15
62,111,toplane dire,15
62,110,toplane dire,15
62,109,toplane dire,15
62,108,toplane dire,15
62,107,toplane dire,15
62,106,toplane dire,15
62,105,toplane dire,15
62,104,toplane dire,15
62,103,toplane dire,15
62,102,toplane dire,15
62,101,void dire,17
62,100,jungle dire,5
62,99,jungle dire,5
62,98,jungle dire,5
62,97,jungle dire,5
62,96,jungle dire,5
62,95,jungle dire,5
62,94,jungle dire,5
62,93,jungle dire,5
62,92,jungle dire,5
62,91,jungle dire,5
62,90,jungle dire,5
62,89,jungle dire,5
62,88,jungle dire,5
62,87,void dire,17
62,86,void dire,17
62,85,void dire,17
62,84,void dire,17
62,83,jungle dire,5
62,82,jungle dire,5
62,81,jungle dire,5
62,80,jungle dire,5
62,79,jungle dire,5
62,78,jungle dire,5
62,77,jungle dire,5
62,76,jungle dire,5
62,75,jungle dire,5
62,74,jungle dire,5
62,73,jungle dire,5
62,72,jungle dire,5
62,71,midlane dire,9
62,70,midlane dire,9
62,69,midlane dire,9
62,68,midlane dire,9
62,67,midlane dire,9
62,66,midlane dire,9
62,65,midlane dire,9
62,64,midlane dire,9
62,63,midlane dire,9
62,62,midlane dire,9
62,61,midlane dire,9
62,60,midlane dire,9
62,59,midlane dire,9
62,58,midlane dire,9
62,57,midlane radiant,10
62,56,river,12
62,55,river,12
62,54,river,12
62,53,void radiant,18
62,52,void radiant,18
62,51,void radiant,18
62,50,jungle radiant,6
62,49,jungle radiant,6
62,48,jungle radiant,6
62,47,void radiant,18
62,46,void radiant,18
62,45,void radiant,18
62,44,jungle radiant,6
62,43,jungle radiant,6
62,42,void radiant,18
62,41,jungle radiant,6
62,40,jungle radiant,6
62,39,jungle radiant,6
62,38,jungle radiant,6
62,37,jungle radiant,6
62,36,jungle radiant,6
62,35,jungle radiant,6
62,34,void radiant,18
62,33,void radiant,18
62,32,void radiant,18
62,31,void radiant,18
62,30,void radiant,18
62,29,void radiant,18
62,28,jungle radiant,6
62,27,jungle radiant,6
62,26,jungle radiant,6
62,25,jungle radiant,6
62,24,jungle radiant,6
62,23,jungle radiant,6
62,22,void radiant,18
62,21,void radiant,18
62,20,void radiant,18
62,19,void radiant,18
62,18,void radiant,18
62,17,jungle radiant,6
62,16,jungle radiant,6
62,15,jungle radiant,6
62,14,void radiant,18
62,13,bottomlane radiant,4
62,12,bottomlane radiant,4
62,11,bottomlane radiant,4
62,10,bottomlane radiant,4
62,9,bottomlane radiant,4
62,8,bottomlane radiant,4
62,7,void radiant,18
62,6,void radiant,18
62,5,void radiant,18
62,4,void radiant,18
62,3,void radiant,18
62,2,void radiant,18
62,1,void radiant,18
62,0,void radiant,18
63,123,void dire,17
63,122,void dire,17
63,121,void dire,17
63,120,void dire,17
63,119,void dire,17
63,118,void dire,17
63,117,void dire,17
63,116,void dire,17
63,115,void dire,17
63,114,void dire,17
63,113,void dire,17
63,112,void dire,17
63,111,toplane dire,15
63,110,toplane dire,15
63,109,toplane dire,15
63,108,toplane dire,15
63,107,toplane dire,15
63,106,toplane dire,15
63,105,toplane dire,15
63,104,toplane dire,15
63,103,toplane dire,15
63,102,toplane dire,15
63,101,jungle dire,5
63,100,jungle dire,5
63,99,jungle dire,5
63,98,jungle dire,5
63,97,jungle dire,5
63,96,jungle dire,5
63,95,jungle dire,5
63,94,jungle dire,5
63,93,jungle dire,5
63,92,jungle dire,5
63,91,jungle dire,5
63,90,jungle dire,5
63,89,void dire,17
63,88,void dire,17
63,87,void dire,17
63,86,void dire,17
63,85,void dire,17
63,84,void dire,17
63,83,jungle dire,5
63,82,jungle dire,5
63,81,jungle dire,5
63,80,void dire,17
63,79,jungle dire,5
63,78,jungle dire,5
63,77,jungle dire,5
63,76,jungle dire,5
63,75,jungle dire,5
63,74,jungle dire,5
63,73,midlane dire,9
63,72,midlane dire,9
63,71,midlane dire,9
63,70,midlane dire,9
63,69,midlane dire,9
63,68,midlane dire,9
63,67,midlane dire,9
63,66,midlane dire,9
63,65,midlane dire,9
63,64,midlane dire,9
63,63,midlane dire,9
63,62,midlane dire,9
63,61,midlane dire,9
63,60,midlane dire,9
63,59,midlane dire,9
63,58,void dire,17
63,57,river,12
63,56,river,12
63,55,river,12
63,54,river,12
63,53,void radiant,18
63,52,void radiant,18
63,51,void radiant,18
63,50,jungle radiant,6
63,49,jungle radiant,6
63,48,jungle radiant,6
63,47,void radiant,18
63,46,void radiant,18
63,45,void radiant,18
63,44,void radiant,18
63,43,jungle radiant,6
63,42,void radiant,18
63,41,void radiant,18
63,40,jungle radiant,6
63,39,jungle radiant,6
63,38,jungle radiant,6
63,37,void radiant,18
63,36,void radiant,18
63,35,void radiant,18
63,34,void radiant,18
63,33,void radiant,18
63,32,void radiant,18
63,31,void radiant,18
63,30,void radiant,18
63,29,void radiant,18
63,28,jungle radiant,6
63,27,jungle radiant,6
63,26,jungle radiant,6
63,25,jungle radiant,6
63,24,jungle radiant,6
63,23,jungle radiant,6
63,22,void radiant,18
63,21,void radiant,18
63,20,void radiant,18
63,19,void radiant,18
63,18,void radiant,18
63,17,jungle radiant,6
63,16,jungle radiant,6
63,15,void radiant,18
63,14,bottomlane radiant,4
63,13,bottomlane radiant,4
63,12,bottomlane radiant,4
63,11,bottomlane radiant,4
63,10,bottomlane radiant,4
63,9,bottomlane radiant,4
63,8,bottomlane radiant,4
63,7,bottomlane radiant,4
63,6,void radiant,18
63,5,void radiant,18
63,4,void radiant,18
63,3,void radiant,18
63,2,void radiant,18
63,1,void radiant,18
63,0,void radiant,18
64,123,void dire,17
64,122,void dire,17
64,121,void dire,17
64,120,void dire,17
64,119,void dire,17
64,118,void dire,17
64,117,void dire,17
64,116,void dire,17
64,115,void dire,17
64,114,void dire,17
64,113,void dire,17
64,112,void dire,17
64,111,toplane dire,15
64,110,void dire,17
64,109,toplane dire,15
64,108,toplane dire,15
64,107,toplane dire,15
64,106,toplane dire,15
64,105,toplane dire,15
64,104,toplane dire,15
64,103,toplane dire,15
64,102,toplane dire,15
64,101,jungle dire,5
64,100,jungle dire,5
64,99,jungle dire,5
64,98,jungle dire,5
64,97,jungle dire,5
64,96,jungle dire,5
64,95,jungle dire,5
64,94,jungle dire,5
64,93,jungle dire,5
64,92,jungle dire,5
64,91,jungle dire,5
64,90,jungle dire,5
64,89,void dire,17
64,88,void dire,17
64,87,void dire,17
64,86,void dire,17
64,85,void dire,17
64,84,jungle dire,5
64,83,jungle dire,5
64,82,jungle dire,5
64,81,void dire,17
64,80,jungle dire,5
64,79,jungle dire,5
64,78,jungle dire,5
64,77,jungle dire,5
64,76,jungle dire,5
64,75,jungle dire,5
64,74,jungle dire,5
64,73,midlane dire,9
64,72,midlane dire,9
64,71,midlane dire,9
64,70,midlane dire,9
64,69,midlane dire,9
64,68,midlane dire,9
64,67,midlane dire,9
64,66,midlane dire,9
64,65,midlane dire,9
64,64,midlane dire,9
64,63,midlane dire,9
64,62,midlane dire,9
64,61,midlane dire,9
64,60,midlane dire,9
64,59,midlane dire,9
64,58,void dire,17
64,57,void dire,17
64,56,river,12
64,55,river,12
64,54,river,12
64,53,river,12
64,52,void radiant,18
64,51,void radiant,18
64,50,jungle radiant,6
64,49,jungle radiant,6
64,48,jungle radiant,6
64,47,void radiant,18
64,46,void radiant,18
64,45,void radiant,18
64,44,jungle radiant,6
64,43,jungle radiant,6
64,42,void radiant,18
64,41,void radiant,18
64,40,jungle radiant,6
64,39,jungle radiant,6
64,38,void radiant,18
64,37,void radiant,18
64,36,void radiant,18
64,35,void radiant,18
64,34,void radiant,18
64,33,void radiant,18
64,32,void radiant,18
64,31,void radiant,18
64,30,void radiant,18
64,29,jungle radiant,6
64,28,jungle radiant,6
64,27,jungle radiant,6
64,26,jungle radiant,6
64,25,jungle radiant,6
64,24,jungle radiant,6
64,23,void radiant,18
64,22,void radiant,18
64,21,void radiant,18
64,20,void radiant,18
64,19,void radiant,18
64,18,jungle radiant,6
64,17,jungle radiant,6
64,16,void radiant,18
64,15,bottomlane radiant,4
64,14,bottomlane radiant,4
64,13,bottomlane radiant,4
64,12,bottomlane radiant,4
64,11,bottomlane radiant,4
64,10,bottomlane radiant,4
64,9,bottomlane radiant,4
64,8,bottomlane radiant,4
64,7,bottomlane radiant,4
64,6,bottomlane radiant,4
64,5,void radiant,18
64,4,void radiant,18
64,3,void radiant,18
64,2,void radiant,18
64,1,void radiant,18
64,0,void radiant,18
65,123,void dire,17
65,122,void dire,17
65,121,void dire,17
65,120,void dire,17
65,119,void dire,17
65,118,void dire,17
65,117,void dire,17
65,116,void dire,17
65,115,void dire,17
65,114,void dire,17
65,113,toplane dire,15
65,112,toplane dire,15
65,111,toplane dire,15
65,110,toplane dire,15
65,109,toplane dire,15
65,108,toplane dire,15
65,107,toplane dire,15
65,106,toplane dire,15
65,105,toplane dire,15
65,104,toplane dire,15
65,103,toplane dire,15
65,102,toplane dire,15
65,101,toplane dire,15
65,100,jungle dire,5
65,99,jungle dire,5
65,98,jungle dire,5
65,97,jungle dire,5
65,96,jungle dire,5
65,95,jungle dire,5
65,94,jungle dire,5
65,93,jungle dire,5
65,92,jungle dire,5
65,91,jungle dire,5
65,90,jungle dire,5
65,89,jungle dire,5
65,88,jungle dire,5
65,87,jungle dire,5
65,86,jungle dire,5
65,85,jungle dire,5
65,84,jungle dire,5
65,83,jungle dire,5
65,82,jungle dire,5
65,81,jungle dire,5
65,80,jungle dire,5
65,79,jungle dire,5
65,78,jungle dire,5
65,77,jungle dire,5
65,76,jungle dire,5
65,75,midlane dire,9
65,74,midlane dire,9
65,73,midlane dire,9
65,72,midlane dire,9
65,71,midlane dire,9
65,70,midlane dire,9
65,69,midlane dire,9
65,68,midlane dire,9
65,67,midlane dire,9
65,66,midlane dire,9
65,65,midlane dire,9
65,64,midlane dire,9
65,63,midlane dire,9
65,62,midlane dire,9
65,61,midlane dire,9
65,60,midlane dire,9
65,59,void dire,17
65,58,void dire,17
65,57,void dire,17
65,56,void dire,17
65,55,river,12
65,54,river,12
65,53,river,12
65,52,void radiant,18
65,51,void radiant,18
65,50,void radiant,18
65,49,jungle radiant,6
65,48,jungle radiant,6
65,47,jungle radiant,6
65,46,void radiant,18
65,45,jungle radiant,6
65,44,jungle radiant,6
65,43,void radiant,18
65,42,void radiant,18
65,41,void radiant,18
65,40,jungle radiant,6
65,39,jungle radiant,6
65,38,jungle radiant,6
65,37,void radiant,18
65,36,void radiant,18
65,35,void radiant,18
65,34,void radiant,18
65,33,void radiant,18
65,32,void radiant,18
65,31,void radiant,18
65,30,void radiant,18
65,29,jungle radiant,6
65,28,jungle radiant,6
65,27,jungle radiant,6
65,26,jungle radiant,6
65,25,jungle radiant,6
65,24,void radiant,18
65,23,void radiant,18
65,22,void radiant,18
65,21,void radiant,18
65,20,void radiant,18
65,19,jungle radiant,6
65,18,jungle radiant,6
65,17,jungle radiant,6
65,16,void radiant,18
65,15,bottomlane radiant,4
65,14,bottomlane radiant,4
65,13,bottomlane radiant,4
65,12,bottomlane radiant,4
65,11,bottomlane radiant,4
65,10,bottomlane radiant,4
65,9,bottomlane radiant,4
65,8,bottomlane radiant,4
65,7,bottomlane radiant,4
65,6,bottomlane radiant,4
65,5,void radiant,18
65,4,void radiant,18
65,3,void radiant,18
65,2,void radiant,18
65,1,void radiant,18
65,0,void radiant,18
66,123,void dire,17
66,122,void dire,17
66,121,void dire,17
66,120,void dire,17
66,119,void dire,17
66,118,void dire,17
66,117,void dire,17
66,116,void dire,17
66,115,void dire,17
66,114,void dire,17
66,113,void dire,17
66,112,void dire,17
66,111,void dire,17
66,110,toplane dire,15
66,109,toplane dire,15
66,108,toplane dire,15
66,107,toplane dire,15
66,106,toplane dire,15
66,105,toplane dire,15
66,104,toplane dire,15
66,103,toplane dire,15
66,102,toplane dire,15
66,101,toplane dire,15
66,100,toplane dire,15
66,99,jungle dire,5
66,98,jungle dire,5
66,97,jungle dire,5
66,96,jungle dire,5
66,95,jungle dire,5
66,94,jungle dire,5
66,93,jungle dire,5
66,92,jungle dire,5
66,91,jungle dire,5
66,90,jungle dire,5
66,89,jungle dire,5
66,88,jungle dire,5
66,87,jungle dire,5
66,86,jungle dire,5
66,85,jungle dire,5
66,84,jungle dire,5
66,83,jungle dire,5
66,82,jungle dire,5
66,81,jungle dire,5
66,80,jungle dire,5
66,79,jungle dire,5
66,78,jungle dire,5
66,77,jungle dire,5
66,76,midlane dire,9
66,75,midlane dire,9
66,74,midlane dire,9
66,73,midlane dire,9
66,72,midlane dire,9
66,71,midlane dire,9
66,70,midlane dire,9
66,69,midlane dire,9
66,68,midlane dire,9
66,67,midlane dire,9
66,66,midlane dire,9
66,65,midlane dire,9
66,64,midlane dire,9
66,63,midlane dire,9
66,62,midlane dire,9
66,61,midlane dire,9
66,60,midlane dire,9
66,59,jungle dire,5
66,58,void dire,17
66,57,void dire,17
66,56,void dire,17
66,55,river,12
66,54,river,12
66,53,river,12
66,52,river,12
66,51,void radiant,18
66,50,void radiant,18
66,49,jungle radiant,6
66,48,jungle radiant,6
66,47,jungle radiant,6
66,46,jungle radiant,6
66,45,jungle radiant,6
66,44,void radiant,18
66,43,void radiant,18
66,42,void radiant,18
66,41,void radiant,18
66,40,jungle radiant,6
66,39,jungle radiant,6
66,38,jungle radiant,6
